Nose And Shoulder Angle,Eye Angle,Label
79.84583933,70.973782004,0
79.619926236,71.264213543,0
79.997116714,70.678158594,0
80.451734719,69.674967741,0
79.421963086,70.619885035,0
79.328244073,70.232766188,0
78.572231922,71.379984917,0
77.446845949,73.211895671,0
76.731085352,74.324847469,0
76.659774917,74.718013258,0
76.11328392,75.513605047,0
75.868149512,75.686707982,0
75.795667334,75.745456047,0
75.853778924,75.738613498,0
75.931847944,75.757827436,0
75.932214721,75.927451259,0
76.329274773,75.235729428,0
76.90802041,74.586151365,0
76.292534408,75.506438341,0
75.864254465,75.312352638,0
75.277860352,76.105861823,0
74.963174546,77.222116237,0
74.869887762,77.431690951,0
74.847634845,77.770233895,0
74.815433991,78.074300587,0
75.855377638,76.690943244,0
75.873469152,76.691732986,0
76.440515317,75.344523158,0
77.222490247,73.772937951,0
77.345933925,73.619287694,0
77.616906295,73.41767119,0
107.54055761,75.559216189,1
107.68972941,75.288212981,1
108.86805282,74.243770935,1
109.29255351,73.753018823,1
109.32896101,73.344512904,1
109.84705771,72.634247572,1
110.23843788,71.484368631,1
110.61474913,70.952371278,1
110.67285835,70.719980382,1
111.14960877,70.556402611,1
111.07915947,70.255988929,1
111.21183323,69.935354158,1
111.2714062,69.81835546,1
110.47222278,70.758040623,1
110.3664909,70.919161082,1
110.22630707,70.878904874,1
110.16428119,70.992908877,1
109.98812118,71.277737487,1
109.87459173,71.333705207,1
109.9216227,71.093715867,1
109.77733931,71.041915958,1
110.14659245,70.487584431,1
110.36247271,70.428936375,1
110.31192866,70.53440521,1
109.07681503,71.700844984,1
109.19167478,71.51594636,1
109.42904362,71.37284095,1
109.43748849,71.337282299,1
108.99979789,70.681016052,1
108.75309429,70.607949681,1
108.42153949,70.563366836,1
108.23028016,70.253899266,1
108.11600304,70.148368406,1
107.9609921,70.29278305,1
107.42150584,70.76606907,1
107.32953412,71.042539765,1
107.31513688,71.260643267,1
107.24839068,71.573200773,1
107.26144552,71.659367614,1
106.02987743,72.766828139,1
105.71051244,73.049041912,1
105.69222533,73.281129501,1
105.97381706,73.389951435,1
106.64105477,72.888262515,1
107.00240919,72.568313273,1
106.96088812,72.474895032,1
106.79860284,72.403796883,1
106.71533944,71.247387375,1
107.55353555,70.684264654,1
108.61714202,69.976209465,1
109.28531296,69.805341617,1
111.47959242,68.051373517,1
111.43597866,68.073978723,1
114.02072292,65.914762981,1
114.36311933,64.79673965,1
114.6560305,64.805033712,1
113.94634283,65.466614398,1
113.80706859,65.399314438,1
112.7730515,65.662319627,1
110.97557577,66.883216676,1
110.73377458,65.923442231,1
109.52345079,66.987424769,1
108.63787549,67.684941486,1
109.29606511,67.452449021,1
110.1880527,67.182899625,1
111.36223542,66.449708953,1
113.15284456,66.061526828,1
113.11606166,66.255154155,1
113.41044412,66.330461547,1
113.48634198,66.29887346,1
112.59500555,66.881022511,1
113.0540342,66.937144019,1
113.06973743,67.194065275,1
113.21378611,67.011661042,1
113.27190782,66.569482081,1
113.50163703,66.210959842,1
113.29312173,65.995784705,1
113.18119725,65.915386198,1
113.07648381,65.821048827,1
112.68828977,65.812498247,1
112.57042385,66.65204443,1
112.14357359,66.511281294,1
112.35597511,66.337424024,1
113.5191544,65.060740181,1
113.21907885,64.798069735,1
114.12983093,64.608705462,1
115.73267506,64.291181957,1
116.22773411,64.733731679,1
117.29692564,64.634999796,1
117.25852936,64.783163146,1
116.98381768,64.738388983,1
116.95182867,64.879936593,1
117.36089811,64.76576581,1
117.58829123,65.140737709,1
118.51423546,64.732800295,1
120.18687791,63.690337518,1
120.3476464,64.035739713,1
121.4733942,63.763279998,1
121.17197399,63.690516332,1
121.51163961,63.949780512,1
122.15908797,63.837922461,1
122.10862593,63.979977391,1
122.34054327,63.988238664,1
122.70457543,63.989144061,1
122.14201534,64.142881902,1
121.04299657,65.049075124,1
120.88752079,65.397947639,1
121.03633584,65.900618682,1
119.90623624,67.313972189,1
119.23653669,68.109526302,1
119.3226859,68.844229514,1
119.37681453,69.199572411,1
119.50064747,69.438036055,1
119.67122957,69.371458688,1
120.02170341,69.200708426,1
120.49619954,68.942133676,1
120.69593921,68.939018928,1
120.65104481,68.824372049,1
120.57052511,68.397394742,1
120.05221843,68.842142787,1
119.7244925,68.983031549,1
119.75055981,69.102382643,1
119.7533381,69.363737908,1
119.96662703,69.442893772,1
119.79351507,69.129358443,1
119.78136397,69.254485855,1
119.472188,69.104405234,1
119.38197906,69.055266736,1
119.65642067,68.713509823,1
119.64357204,68.98853929,1
119.71655864,69.405807942,1
119.70031086,69.568392013,1
119.5582799,69.693458216,1
120.10762179,70.26248442,1
120.02180499,70.076401729,1
120.56884927,69.465622015,1
120.61229752,69.375564944,1
120.35326936,69.027961805,1
120.38284966,68.901826222,1
120.12901838,68.902244739,1
120.1212669,68.832658741,1
120.12894726,68.425749951,1
119.98793211,68.041145451,1
120.16778624,67.849163304,1
120.0373878,67.669400623,1
119.71427543,67.636477549,1
119.65834966,67.577828552,1
119.61541193,67.620231501,1
119.9784684,67.393048322,1
119.32439986,67.556399418,1
118.66552884,67.719949808,1
117.36680851,68.358817106,1
117.01937183,68.859126243,1
116.60882927,69.227384297,1
116.60095748,69.293056796,1
116.60414619,69.540347652,1
116.57810613,69.609595284,1
116.69004485,69.701398331,1
116.71913033,69.818954577,1
116.78310186,69.698729931,1
116.36012447,69.82861347,1
116.32816547,69.856063649,1
116.30816749,69.779494457,1
116.18563356,69.815491203,1
115.66465806,69.881231169,1
115.3394759,69.927175545,1
115.32793132,69.879679888,1
114.78594505,70.19288826,1
114.66722897,70.534964921,1
114.97628175,70.204547234,1
114.9291754,70.239294837,1
114.9873719,70.077718349,1
115.30864211,69.897450306,1
115.65770285,69.683982877,1
115.20646849,69.595854792,1
115.11815074,69.413537329,1
115.09077259,69.474364026,1
114.58561825,69.620411126,1
114.29868837,69.637840089,1
114.2892102,69.373540488,1
114.4438451,69.332706772,1
114.5465394,69.246191312,1
113.89885425,69.119629982,1
113.97612757,68.87716384,1
114.04358463,68.839139486,1
114.05801042,68.90169369,1
114.80967099,68.730204084,1
114.71406144,68.741826432,1
